seed	community	size	black	black_proportions	death	death_proportions	doom	doom_proportions	electronic	electronic_proportions	experimental	experimental_proportions	folk	folk_proportions	gothic	gothic_proportions	grindcore	grindcore_proportions	groove	groove_proportions	heavy	heavy_proportions	metalcore	metalcore_proportions	power	power_proportions	progressive	progressive_proportions	speed	speed_proportions	symphonic	symphonic_proportions	thrash	thrash_proportions	0-24	25-49	50-74	75-99	100-124	125-149	150-174	175-199	200-224	225-249	250-274	275-299	300-324	325-349	350-374	375-399	400-424	425-449	450-474	475-499	500-524	525-549	country_Brazil	country_Canada	country_Czechia	country_United States	country_Italy	country_Poland	country_Finland	country_Türkiye	country_Russia	country_Australia	country_Mexico	country_Belarus	country_Thailand	country_Japan	country_France	country_Germany	country_Netherlands	country_United Kingdom	country_Ukraine	country_Norway	country_Spain	country_Indonesia	country_Bosnia and Herzegovina	country_Malaysia	country_India	country_Bolivia	country_Hungary	country_Slovakia	country_Ecuador	country_Colombia	country_Sweden	country_Bulgaria	country_Portugal	country_Croatia	country_Sri Lanka	country_Singapore	country_Austria	country_Chile	country_Greece	country_Switzerland	country_Cuba	country_Guatemala	country_Ireland	country_Qatar	country_Panama	country_Iran	country_Armenia	country_Syria	country_Argentina	country_Morocco	country_Venezuela	country_Malta	country_Bangladesh	country_China	country_Iceland	country_Uzbekistan	country_El Salvador	country_Philippines	country_Moldova	country_Belgium	country_Romania	country_South Africa	country_Costa Rica	country_Denmark	country_Peru	country_Nicaragua	country_New Zealand	country_Serbia	country_Puerto Rico	country_Israel	country_Georgia	country_Kenya	country_Paraguay	country_Maldives	country_Latvia	country_Pakistan	country_North Macedonia	country_Kazakhstan	country_Lithuania	country_Honduras	country_Korea, South	country_Estonia	country_Luxembourg	country_Slovenia	country_Vietnam	country_Lebanon	country_Saudi Arabia	country_Iraq	country_Uruguay	country_Dominican Republic	country_Brunei	country_Taiwan	country_Trinidad and Tobago	country_Cyprus	country_Nepal	country_Oman	country_Cambodia	country_Jordan	country_Hong Kong	country_Saint Pierre and Miquelon	country_Tunisia	country_Algeria	country_Mongolia	country_United Arab Emirates	country_Belize	country_Bahrain	country_Montenegro	country_Jamaica	country_Albania	country_Egypt	country_Guyana	country_Myanmar	country_Barbados	country_Kyrgyzstan	country_Gibraltar	country_Guernsey	country_Mozambique	country_Andorra	country_Tajikistan	country_Libya	country_Turkmenistan	country_Azerbaijan	country_Monaco	country_Madagascar	country_Laos	country_Faroe Islands	country_Åland Islands	country_Angola	country_Guam	country_Kuwait	country_Greenland	country_Ethiopia	country_Jersey	country_Reunion	country_Svalbard	country_Curaçao	country_Liechtenstein	country_French Polynesia	country_Palestine	country_Aruba	country_San Marino	country_Falkland Islands	country_Suriname	country_New Caledonia	country_Botswana	country_Mauritius	country_Namibia	country_East Timor	country_Zimbabwe	country_Afghanistan	country_Guadeloupe	country_Uganda	country_French Guiana	country_Isle of Man	country_Malawi	country_Zambia	max_degree_id	max_degree_name	max_degree_cluster	average_degree	endbranch_count	assortativity	clustering	density
665	42	487	244.0	0.5	158.0	0.32	57.0	0.12	11.0	0.02	8.0	0.02	32.0	0.07	11.0	0.02	15.0	0.03	17.0	0.03	24.0	0.05	11.0	0.02	5.0	0.01	20.0	0.04	9.0	0.02	8.0	0.02	50.0	0.1	366	96	24	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	33	25	73	4	0	2	2	0	0	0	0	21	6	0	9	0	0	2	0	0	0	3	0	2	0	0	0	2	1	1	0	0	0	0	0	8	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540436288	Plaguespawn	77	15.19	47	0.6706326278685819	0.655387396737675	0.03125712981975816
665	43	458	125.0	0.27	195.0	0.43	58.0	0.13	6.0	0.01	4.0	0.01	14.0	0.03	5.0	0.01	21.0	0.05	34.0	0.07	42.0	0.09	51.0	0.11	16.0	0.03	38.0	0.08	17.0	0.04	8.0	0.02	105.0	0.23	455	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	0	0	52	0	0	0	0	1	0	4	0	0	5	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18458	Huskvarn	30	5.84	73	0.2923129344735196	0.5061453639846885	0.012785108883644043
665	44	443	164.0	0.37	229.0	0.52	34.0	0.08	3.0	0.01	5.0	0.01	3.0	0.01	0.0	0.0	15.0	0.03	11.0	0.02	12.0	0.03	30.0	0.07	9.0	0.02	9.0	0.02	5.0	0.01	7.0	0.02	37.0	0.08	437	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	371	0	0	2	0	0	14	6	0	0	0	1	7	0	5	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540563006	Titanosauria	36	7.76	54	0.46930487640152135	0.683610357444061	0.0175581953566285
665	45	299	80.0	0.27	106.0	0.35	14.0	0.05	2.0	0.01	1.0	0.0	1.0	0.0	5.0	0.02	18.0	0.06	9.0	0.03	50.0	0.17	8.0	0.03	22.0	0.07	14.0	0.05	6.0	0.02	11.0	0.04	69.0	0.23	295	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47494	Soomdrag	34	8.27	28	0.1633952211817888	0.4956855750154516	0.027743484994725145
665	46	271	82.0	0.3	93.0	0.34	16.0	0.06	3.0	0.01	2.0	0.01	17.0	0.06	15.0	0.06	6.0	0.02	9.0	0.03	17.0	0.06	26.0	0.1	15.0	0.06	15.0	0.06	6.0	0.02	16.0	0.06	58.0	0.21	269	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540270427	败血症	26	5.08	41	0.34175253959555685	0.4836057452239152	0.018805521388547217
665	47	259	200.0	0.77	64.0	0.25	16.0	0.06	1.0	0.0	2.0	0.01	7.0	0.03	1.0	0.0	9.0	0.03	4.0	0.02	2.0	0.01	13.0	0.05	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.01	34.0	0.13	258	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	202	0	0	0	0	0	7	0	0	0	10	12	2	0	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540314351	Blue Hummingbird on the Left	25	7.63	19	0.3863227698583835	0.7658058591449934	0.0295710993385412
665	48	242	70.0	0.29	80.0	0.33	10.0	0.04	0.0	0.0	1.0	0.0	2.0	0.01	4.0	0.02	7.0	0.03	6.0	0.02	39.0	0.16	11.0	0.05	10.0	0.04	4.0	0.02	12.0	0.05	1.0	0.0	84.0	0.35	235	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540317392	Caligula	34	7.57	25	0.19443071802450698	0.4652070131219312	0.031411817153046875
665	49	242	89.0	0.37	117.0	0.48	15.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	26.0	0.11	6.0	0.02	8.0	0.03	13.0	0.05	1.0	0.0	7.0	0.03	4.0	0.02	3.0	0.01	29.0	0.12	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	12	0	81	12	0	0	0	0	0	3	0	0	1	1	5	0	1	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540503539	Liquified Cadaver Ooze	22	6.83	24	0.3031670647550246	0.7097794844964331	0.028359795617434243
665	50	209	150.0	0.72	58.0	0.28	9.0	0.04	0.0	0.0	0.0	0.0	2.0	0.01	1.0	0.0	7.0	0.03	5.0	0.02	2.0	0.01	10.0	0.05	6.0	0.03	2.0	0.01	1.0	0.0	2.0	0.01	14.0	0.07	157	49	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	1	110	1	1	0	0	0	3	1	0	0	0	1	18	0	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540452576	Sorry...	79	18.55	13	0.7651870212128368	0.803349335178499	0.08916083916083917
665	51	152	67.0	0.44	38.0	0.25	40.0	0.26	1.0	0.01	4.0	0.03	1.0	0.01	1.0	0.01	6.0	0.04	6.0	0.04	7.0	0.05	13.0	0.09	1.0	0.01	7.0	0.05	1.0	0.01	1.0	0.01	18.0	0.12	151	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	122	0	5	5	0	0	0	4	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37693	Elgibbor	35	8.33	10	0.16533094673912804	0.7546018087732944	0.05515859184384803
665	52	139	49.0	0.35	44.0	0.32	37.0	0.27	0.0	0.0	1.0	0.01	2.0	0.01	1.0	0.01	1.0	0.01	18.0	0.13	8.0	0.06	14.0	0.1	2.0	0.01	11.0	0.08	1.0	0.01	2.0	0.01	22.0	0.16	138	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540495294	Thallid	30	7.25	17	0.5492692459809694	0.6872081234899424	0.05254926493587739
665	53	138	23.0	0.17	43.0	0.31	15.0	0.11	3.0	0.02	0.0	0.0	3.0	0.02	3.0	0.02	6.0	0.04	9.0	0.07	19.0	0.14	18.0	0.13	9.0	0.07	17.0	0.12	3.0	0.02	3.0	0.02	42.0	0.3	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540283950	Ambroz	20	4.41	19	0.2523048844735458	0.5035027805908813	0.03215910293028668
665	54	118	54.0	0.46	38.0	0.32	15.0	0.13	3.0	0.03	2.0	0.02	7.0	0.06	6.0	0.05	1.0	0.01	3.0	0.03	7.0	0.06	4.0	0.03	7.0	0.06	5.0	0.04	0.0	0.0	9.0	0.08	9.0	0.08	90	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	100	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540393097	Eisflammen	33	10.27	14	0.883641275296359	0.6664440788479855	0.08778791829639288
665	55	74	22.0	0.3	53.0	0.72	2.0	0.03	0.0	0.0	1.0	0.01	0.0	0.0	0.0	0.0	16.0	0.22	1.0	0.01	0.0	0.0	4.0	0.05	0.0	0.0	1.0	0.01	0.0	0.0	0.0	0.0	4.0	0.05	10	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112487	Gonorrhoea	68	55.19	3	0.2580841986747123	0.9124398218312837	0.7560162902628657
665	56	74	51.0	0.69	12.0	0.16	13.0	0.18	0.0	0.0	1.0	0.01	0.0	0.0	1.0	0.01	15.0	0.2	0.0	0.0	2.0	0.03	4.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.01	16	7	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540443937	Ash Slasher	57	39.49	3	0.3722870842106982	0.8726564522346991	0.5409107737874861
665	57	71	23.0	0.32	46.0	0.65	0.0	0.0	0.0	0.0	1.0	0.01	1.0	0.01	0.0	0.0	6.0	0.08	2.0	0.03	3.0	0.04	5.0	0.07	0.0	0.0	1.0	0.01	0.0	0.0	0.0	0.0	12.0	0.17	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540472916	Wretched Inferno	11	4.17	8	0.10053210236308274	0.5987012987012986	0.05955734406438632
665	58	57	56.0	0.98	0.0	0.0	2.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.02	0.0	0.0	28	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540483160	Dubak	32	16.11	1	0.8538880104141312	0.8500384256897342	0.287593984962406
665	59	50	15.0	0.3	34.0	0.68	6.0	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.26	0.0	0.0	1.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.08	5	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540330061	Perception of Hades	47	40.32	0	0.42040343558280674	0.9823258887273689	0.8228571428571428
665	60	47	13.0	0.28	30.0	0.64	3.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.04	4.0	0.09	0.0	0.0	3.0	0.06	1.0	0.02	3.0	0.06	0.0	0.0	0.0	0.0	8.0	0.17	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540362400	Gukurahundi	18	5.62	9	0.2099270651133624	0.577893685371783	0.12210915818686402
665	61	39	6.0	0.15	18.0	0.46	4.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.1	3.0	0.08	0.0	0.0	5.0	0.13	0.0	0.0	0.0	0.0	1.0	0.03	0.0	0.0	7.0	0.18	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540515784	Atrocita	22	9.28	5	0.4485742586692015	0.7010757417104168	0.24426450742240216
665	62	36	34.0	0.94	12.0	0.33	3.0	0.08	0.0	0.0	1.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.03	0.0	0.0	1.0	0.03	33	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540485104	Putrid Invökation	28	17.17	1	0.4996872767885107	0.8784579059337515	0.49047619047619045
665	63	33	29.0	0.88	3.0	0.09	1.0	0.03	1.0	0.03	1.0	0.03	1.0	0.03	0.0	0.0	1.0	0.03	1.0	0.03	0.0	0.0	2.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.03	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540506748	HDLNKGS	20	7.94	3	0.19806234291733066	0.7558658513203966	0.2481060606060606
665	64	28	9.0	0.32	11.0	0.39	4.0	0.14	0.0	0.0	4.0	0.14	0.0	0.0	1.0	0.04	4.0	0.14	0.0	0.0	3.0	0.11	2.0	0.07	1.0	0.04	2.0	0.07	1.0	0.04	4.0	0.14	1.0	0.04	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540409459	Anal Kudasai	16	9.57	6	0.7992740023916239	0.6008928571428572	0.3544973544973545
